timestamp, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB]
2025/07/01 20:19:03.756, 0 %, 0 %, 8188 MiB, 9 MiB
2025/07/01 20:19:04.757, 0 %, 0 %, 8188 MiB, 9 MiB
2025/07/01 20:19:05.759, 89 %, 15 %, 8188 MiB, 1158 MiB
2025/07/01 20:19:06.759, 99 %, 21 %, 8188 MiB, 1614 MiB
2025/07/01 20:19:07.766, 99 %, 18 %, 8188 MiB, 1614 MiB
