timestamp, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB]
2025/07/01 20:27:03.978, 0 %, 0 %, 8188 MiB, 9 MiB
2025/07/01 20:27:04.979, 0 %, 0 %, 8188 MiB, 9 MiB
2025/07/01 20:27:05.980, 89 %, 15 %, 8188 MiB, 1224 MiB
2025/07/01 20:27:06.981, 99 %, 21 %, 8188 MiB, 1208 MiB
2025/07/01 20:27:07.982, 99 %, 22 %, 8188 MiB, 1208 MiB
